Id,target_chr,target_start,target_end,grna_target_chr,grna_target_start,grna_target_end,cleavage_freq,location
2336,1,26491590,26491612,20,31349756,31349778,0.000181,26491601
2337,1,116948394,116948416,20,31349756,31349778,0.000181,116948405
2338,1,243412168,243412190,20,31349756,31349778,0.000181,243412179
2339,10,44337823,44337845,20,31349756,31349778,0.000181,44337834
2340,10,97098905,97098927,20,31349756,31349778,0.000181,97098916
2341,11,71080405,71080427,20,31349756,31349778,0.000181,71080416
2342,17,1007814,1007836,20,31349756,31349778,0.000181,1007825
2343,17,34205401,34205423,20,31349756,31349778,0.000181,34205412
2344,17,40693623,40693645,20,31349756,31349778,0.000181,40693634
2345,17,56138162,56138184,20,31349756,31349778,0.000181,56138173
2346,17,75167454,75167476,20,31349756,31349778,0.000181,75167465
2347,17,78848357,78848379,20,31349756,31349778,0.000181,78848368
2348,2,129382028,129382050,20,31349756,31349778,0.000181,129382039
2349,22,29622510,29622532,20,31349756,31349778,0.000181,29622521
2350,5,61125824,61125846,20,31349756,31349778,0.000181,61125835
2351,5,179002035,179002057,20,31349756,31349778,0.000181,179002046
2352,6,16141424,16141446,20,31349756,31349778,0.000181,16141435
2353,8,48753561,48753583,20,31349756,31349778,0.000181,48753572
2354,9,14515078,14515100,20,31349756,31349778,0.000181,14515089
2355,9,126896132,126896154,20,31349756,31349778,0.000181,126896143
2356,9,132878853,132878875,20,31349756,31349778,0.000181,132878864
2357,9,139019308,139019330,20,31349756,31349778,0.000181,139019319
2358,23,793831,793853,20,31349756,31349778,0.000181,793842
2359,23,70597636,70597658,20,31349756,31349778,0.000181,70597647
2360,23,112923520,112923542,20,31349756,31349778,0.000181,112923531
2361,16,49798947,49798969,20,31349756,31349778,0.000181,49798958
2362,7,21468148,21468170,20,31349756,31349778,0.000181,21468159
2363,7,79436369,79436391,20,31349756,31349778,0.000181,79436380
2364,21,14740751,14740773,20,31349756,31349778,0.000181,14740762
2365,3,194948792,194948814,20,31349756,31349778,0.000181,194948803
2366,1,837534,837556,20,31349756,31349778,0.000163,837545
2367,1,1982786,1982808,20,31349756,31349778,0.000163,1982797
2368,10,37579897,37579919,20,31349756,31349778,0.000163,37579908
2369,10,121475764,121475786,20,31349756,31349778,0.000163,121475775
2370,11,2962513,2962535,20,31349756,31349778,0.000163,2962524
2371,11,67783765,67783787,20,31349756,31349778,0.000163,67783776
2372,11,112241244,112241266,20,31349756,31349778,0.000163,112241255
2373,11,131078041,131078063,20,31349756,31349778,0.000163,131078052
2374,12,50024631,50024653,20,31349756,31349778,0.000163,50024642
2375,12,54785279,54785301,20,31349756,31349778,0.000163,54785290
2376,12,114150523,114150545,20,31349756,31349778,0.000163,114150534
2377,13,41862492,41862514,20,31349756,31349778,0.000163,41862503
2378,14,105248419,105248441,20,31349756,31349778,0.000163,105248430
2379,17,61586138,61586160,20,31349756,31349778,0.000163,61586149
2380,2,7148092,7148114,20,31349756,31349778,0.000163,7148103
2381,2,45428010,45428032,20,31349756,31349778,0.000163,45428021
2382,2,70203905,70203927,20,31349756,31349778,0.000163,70203916
2383,2,74663451,74663473,20,31349756,31349778,0.000163,74663462
2384,2,220152515,220152537,20,31349756,31349778,0.000163,220152526
2385,2,239947140,239947162,20,31349756,31349778,0.000163,239947151
2386,2,242382608,242382630,20,31349756,31349778,0.000163,242382619
2387,20,61848638,61848660,20,31349756,31349778,0.000163,61848649
2388,20,62193726,62193748,20,31349756,31349778,0.000163,62193737
2389,22,29446921,29446943,20,31349756,31349778,0.000163,29446932
2390,4,97118878,97118900,20,31349756,31349778,0.000163,97118889
2391,5,168240430,168240452,20,31349756,31349778,0.000163,168240441
2392,5,178189535,178189557,20,31349756,31349778,0.000163,178189546
2393,5,179547779,179547801,20,31349756,31349778,0.000163,179547790
2394,6,113660744,113660766,20,31349756,31349778,0.000163,113660755
2395,8,101398803,101398825,20,31349756,31349778,0.000163,101398814
2396,8,142227500,142227522,20,31349756,31349778,0.000163,142227511
2397,9,36207133,36207155,20,31349756,31349778,0.000163,36207144
2398,23,32147115,32147137,20,31349756,31349778,0.000163,32147126
2399,23,112729498,112729520,20,31349756,31349778,0.000163,112729509
2400,16,2963087,2963109,20,31349756,31349778,0.000163,2963098
2401,7,102517069,102517091,20,31349756,31349778,0.000163,102517080
2402,7,142259791,142259813,20,31349756,31349778,0.000163,142259802
2403,7,152105532,152105554,20,31349756,31349778,0.000163,152105543
2404,3,46891912,46891934,20,31349756,31349778,0.000163,46891923
2405,3,50225333,50225355,20,31349756,31349778,0.000163,50225344
2406,3,195550466,195550488,20,31349756,31349778,0.000163,195550477
2407,1,2359056,2359078,20,31349756,31349778,0.000145,2359067
2408,1,17928678,17928700,20,31349756,31349778,0.000145,17928689
2409,1,158024704,158024726,20,31349756,31349778,0.000145,158024715
2410,10,126155762,126155784,20,31349756,31349778,0.000145,126155773
2411,11,42028138,42028160,20,31349756,31349778,0.000145,42028149
2412,11,57244372,57244394,20,31349756,31349778,0.000145,57244383
2413,11,65576628,65576650,20,31349756,31349778,0.000145,65576639
2414,12,133163727,133163749,20,31349756,31349778,0.000145,133163738
2415,13,81193999,81194020,20,31349756,31349778,0.000145,81194009.5
2416,13,99311455,99311477,20,31349756,31349778,0.000145,99311466
2417,15,41844538,41844560,20,31349756,31349778,0.000145,41844549
2418,15,89022444,89022466,20,31349756,31349778,0.000145,89022455
2419,17,53046564,53046586,20,31349756,31349778,0.000145,53046575
2420,19,1529756,1529778,20,31349756,31349778,0.000145,1529767
2421,19,1568910,1568932,20,31349756,31349778,0.000145,1568921
2422,2,98378320,98378342,20,31349756,31349778,0.000145,98378331
2423,20,46377350,46377372,20,31349756,31349778,0.000145,46377361
2424,22,27650931,27650953,20,31349756,31349778,0.000145,27650942
2425,4,5724855,5724877,20,31349756,31349778,0.000145,5724866
2426,4,139869622,139869644,20,31349756,31349778,0.000145,139869633
2427,5,42468587,42468609,20,31349756,31349778,0.000145,42468598
2428,5,97339724,97339747,20,31349756,31349778,0.000145,97339735.5
2429,5,141162655,141162677,20,31349756,31349778,0.000145,141162666
2430,5,172984180,172984202,20,31349756,31349778,0.000145,172984191
2431,6,33378790,33378812,20,31349756,31349778,0.000145,33378801
2432,6,125283993,125284015,20,31349756,31349778,0.000145,125284004
2433,6,168072344,168072366,20,31349756,31349778,0.000145,168072355
2434,9,139550459,139550481,20,31349756,31349778,0.000145,139550470
2435,23,11941578,11941600,20,31349756,31349778,0.000145,11941589
2436,23,39664447,39664469,20,31349756,31349778,0.000145,39664458
2437,23,105851376,105851397,20,31349756,31349778,0.000145,105851386.5
2438,16,81808279,81808301,20,31349756,31349778,0.000145,81808290
2439,7,5338792,5338814,20,31349756,31349778,0.000145,5338803
2440,7,5661183,5661205,20,31349756,31349778,0.000145,5661194
2441,7,153110005,153110027,20,31349756,31349778,0.000145,153110016
2442,3,14920314,14920336,20,31349756,31349778,0.000145,14920325
2443,1,18032651,18032673,20,31349756,31349778,0.000127,18032662
2444,1,38557168,38557190,20,31349756,31349778,0.000127,38557179
2445,1,103127158,103127180,20,31349756,31349778,0.000127,103127169
2446,1,117784398,117784420,20,31349756,31349778,0.000127,117784409
2447,1,119828370,119828392,20,31349756,31349778,0.000127,119828381
2448,1,121329896,121329918,20,31349756,31349778,0.000127,121329907
2449,1,212653038,212653060,20,31349756,31349778,0.000127,212653049
2450,1,220590200,220590222,20,31349756,31349778,0.000127,220590211
2451,10,735470,735492,20,31349756,31349778,0.000127,735481
2452,10,1001933,1001955,20,31349756,31349778,0.000127,1001944
2453,10,20578225,20578247,20,31349756,31349778,0.000127,20578236
2454,10,27970086,27970108,20,31349756,31349778,0.000127,27970097
2455,10,134529974,134529996,20,31349756,31349778,0.000127,134529985
2456,11,2379035,2379057,20,31349756,31349778,0.000127,2379046
2457,11,2453380,2453402,20,31349756,31349778,0.000127,2453391
2458,12,163637,163659,20,31349756,31349778,0.000127,163648
2459,12,62679345,62679367,20,31349756,31349778,0.000127,62679356
2460,12,96855379,96855401,20,31349756,31349778,0.000127,96855390
2461,12,97847152,97847174,20,31349756,31349778,0.000127,97847163
2462,12,130948045,130948067,20,31349756,31349778,0.000127,130948056
2463,14,89370301,89370323,20,31349756,31349778,0.000127,89370312
2464,14,104632851,104632873,20,31349756,31349778,0.000127,104632862
2465,15,40267017,40267039,20,31349756,31349778,0.000127,40267028
2466,15,47768826,47768848,20,31349756,31349778,0.000127,47768837
2467,15,73722786,73722808,20,31349756,31349778,0.000127,73722797
2468,15,99134184,99134206,20,31349756,31349778,0.000127,99134195
2469,17,18791,18813,20,31349756,31349778,0.000127,18802
2470,17,21179564,21179586,20,31349756,31349778,0.000127,21179575
2471,19,5225877,5225899,20,31349756,31349778,0.000127,5225888
2472,2,42112957,42112979,20,31349756,31349778,0.000127,42112968
2473,2,67232523,67232545,20,31349756,31349778,0.000127,67232534
2474,2,68710042,68710064,20,31349756,31349778,0.000127,68710053
2475,2,84743389,84743411,20,31349756,31349778,0.000127,84743400
2476,2,164239058,164239080,20,31349756,31349778,0.000127,164239069
2477,2,237680557,237680579,20,31349756,31349778,0.000127,237680568
2478,2,239448725,239448747,20,31349756,31349778,0.000127,239448736
2479,20,8194115,8194137,20,31349756,31349778,0.000127,8194126
2480,20,21284012,21284034,20,31349756,31349778,0.000127,21284023
2481,20,43858563,43858585,20,31349756,31349778,0.000127,43858574
2482,20,55239566,55239588,20,31349756,31349778,0.000127,55239577
2483,22,20792777,20792799,20,31349756,31349778,0.000127,20792788
2484,22,28130049,28130071,20,31349756,31349778,0.000127,28130060
2485,22,39872176,39872198,20,31349756,31349778,0.000127,39872187
2486,4,11429638,11429660,20,31349756,31349778,0.000127,11429649
2487,4,40823168,40823190,20,31349756,31349778,0.000127,40823179
2488,4,159831710,159831732,20,31349756,31349778,0.000127,159831721
2489,5,141036044,141036066,20,31349756,31349778,0.000127,141036055
2490,5,148760812,148760834,20,31349756,31349778,0.000127,148760823
2491,5,176281505,176281527,20,31349756,31349778,0.000127,176281516
2492,6,37622206,37622228,20,31349756,31349778,0.000127,37622217
2493,6,56384557,56384579,20,31349756,31349778,0.000127,56384568
2494,6,106398490,106398512,20,31349756,31349778,0.000127,106398501
2495,6,167900020,167900042,20,31349756,31349778,0.000127,167900031
2496,6,169830589,169830612,20,31349756,31349778,0.000127,169830600.5
2497,8,297246,297268,20,31349756,31349778,0.000127,297257
2498,8,30074618,30074640,20,31349756,31349778,0.000127,30074629
2499,9,5556616,5556638,20,31349756,31349778,0.000127,5556627
2500,9,135397686,135397708,20,31349756,31349778,0.000127,135397697
2501,23,9115982,9116004,20,31349756,31349778,0.000127,9115993
2502,23,41140499,41140521,20,31349756,31349778,0.000127,41140510
2503,23,68101147,68101169,20,31349756,31349778,0.000127,68101158
2504,23,68737712,68737734,20,31349756,31349778,0.000127,68737723
2505,23,115106701,115106723,20,31349756,31349778,0.000127,115106712
2506,16,22333295,22333317,20,31349756,31349778,0.000127,22333306
2507,7,2954823,2954845,20,31349756,31349778,0.000127,2954834
2508,7,12672441,12672463,20,31349756,31349778,0.000127,12672452
2509,21,37330589,37330611,20,31349756,31349778,0.000127,37330600
2510,3,10512207,10512229,20,31349756,31349778,0.000127,10512218
2511,3,14388268,14388290,20,31349756,31349778,0.000127,14388279
2512,3,97691268,97691290,20,31349756,31349778,0.000127,97691279
2513,1,4482859,4482881,20,31349756,31349778,0.000109,4482870
2514,1,10050351,10050373,20,31349756,31349778,0.000109,10050362
2515,1,15953269,15953291,20,31349756,31349778,0.000109,15953280
2516,1,25231518,25231540,20,31349756,31349778,0.000109,25231529
2517,1,36638075,36638097,20,31349756,31349778,0.000109,36638086
2518,1,101004959,101004982,20,31349756,31349778,0.000109,101004970.5
2519,1,150524837,150524859,20,31349756,31349778,0.000109,150524848
2520,1,175024667,175024689,20,31349756,31349778,0.000109,175024678
2521,1,227379531,227379553,20,31349756,31349778,0.000109,227379542
2522,1,232683299,232683321,20,31349756,31349778,0.000109,232683310
2523,10,72740924,72740946,20,31349756,31349778,0.000109,72740935
2524,10,106014538,106014560,20,31349756,31349778,0.000109,106014549
2525,10,134693334,134693356,20,31349756,31349778,0.000109,134693345
2526,11,51532230,51532252,20,31349756,31349778,0.000109,51532241
2527,11,64612263,64612285,20,31349756,31349778,0.000109,64612274
2528,11,72139169,72139191,20,31349756,31349778,0.000109,72139180
2529,12,121669988,121670010,20,31349756,31349778,0.000109,121669999
2530,12,123516185,123516207,20,31349756,31349778,0.000109,123516196
2531,13,28566310,28566332,20,31349756,31349778,0.000109,28566321
2532,13,40397368,40397390,20,31349756,31349778,0.000109,40397379
2533,15,26747309,26747331,20,31349756,31349778,0.000109,26747320
2534,15,43579365,43579387,20,31349756,31349778,0.000109,43579376
2535,15,58642546,58642568,20,31349756,31349778,0.000109,58642557
2536,15,75314405,75314427,20,31349756,31349778,0.000109,75314416
2537,15,80133109,80133131,20,31349756,31349778,0.000109,80133120
2538,15,84041425,84041447,20,31349756,31349778,0.000109,84041436
2539,15,92315833,92315855,20,31349756,31349778,0.000109,92315844
2540,17,48086635,48086657,20,31349756,31349778,0.000109,48086646
2541,17,77357576,77357598,20,31349756,31349778,0.000109,77357587
2542,17,78301558,78301580,20,31349756,31349778,0.000109,78301569
2543,19,6754312,6754334,20,31349756,31349778,0.000109,6754323
2544,19,7825679,7825701,20,31349756,31349778,0.000109,7825690
2545,19,12949864,12949886,20,31349756,31349778,0.000109,12949875
2546,19,44205074,44205096,20,31349756,31349778,0.000109,44205085
2547,2,9078675,9078697,20,31349756,31349778,0.000109,9078686
2548,2,42987070,42987092,20,31349756,31349778,0.000109,42987081
2549,2,65559457,65559479,20,31349756,31349778,0.000109,65559468
2550,20,34085604,34085626,20,31349756,31349778,0.000109,34085615
2551,20,47964473,47964495,20,31349756,31349778,0.000109,47964484
2552,20,61049254,61049276,20,31349756,31349778,0.000109,61049265
2553,22,31043985,31044007,20,31349756,31349778,0.000109,31043996
2554,22,32532895,32532917,20,31349756,31349778,0.000109,32532906
2555,22,35884495,35884517,20,31349756,31349778,0.000109,35884506
2556,22,36976664,36976686,20,31349756,31349778,0.000109,36976675
2557,22,47099758,47099780,20,31349756,31349778,0.000109,47099769
2558,4,7345630,7345652,20,31349756,31349778,0.000109,7345641
2559,4,11443757,11443779,20,31349756,31349778,0.000109,11443768
2560,4,181339441,181339463,20,31349756,31349778,0.000109,181339452
2561,5,1621336,1621358,20,31349756,31349778,0.000109,1621347
2562,5,2530540,2530562,20,31349756,31349778,0.000109,2530551
2563,5,86399406,86399428,20,31349756,31349778,0.000109,86399417
2564,5,124746994,124747016,20,31349756,31349778,0.000109,124747005
2565,5,139016942,139016964,20,31349756,31349778,0.000109,139016953
2566,5,148033669,148033691,20,31349756,31349778,0.000109,148033680
2567,5,149212866,149212888,20,31349756,31349778,0.000109,149212877
2568,5,150601643,150601665,20,31349756,31349778,0.000109,150601654
2569,6,43400142,43400164,20,31349756,31349778,0.000109,43400153
2570,6,168072787,168072809,20,31349756,31349778,0.000109,168072798
2571,8,2046923,2046945,20,31349756,31349778,0.000109,2046934
2572,8,22062707,22062729,20,31349756,31349778,0.000109,22062718
2573,8,33271549,33271571,20,31349756,31349778,0.000109,33271560
2574,8,68457664,68457686,20,31349756,31349778,0.000109,68457675
2575,9,135580899,135580921,20,31349756,31349778,0.000109,135580910
2576,9,138480590,138480612,20,31349756,31349778,0.000109,138480601
2577,23,12786079,12786101,20,31349756,31349778,0.000109,12786090
2578,23,16827407,16827429,20,31349756,31349778,0.000109,16827418
2579,23,29935950,29935972,20,31349756,31349778,0.000109,29935961
2580,23,40331858,40331880,20,31349756,31349778,0.000109,40331869
2581,23,45545764,45545786,20,31349756,31349778,0.000109,45545775
2582,23,57109757,57109779,20,31349756,31349778,0.000109,57109768
